count,percentile_0,facility_type,floor_area_min,floor_area_max,percentile_50,standard_dev,percentile_25,percentile_75,percentile_100,mean,state
309.0,6.58713512588,Commercial - Uncategorized,200000.0,14500000.0,32.4703887698,16.353957479,24.694136223,40.742891169,126.912910634,35.2370866335,TX
14.0,30.488372093,Service - Post office or postal center,20000.0,50000.0,70.6672822975,32.4218401019,60.3026962786,77.0810207834,152.74537037,73.0680467578,UT
17.0,22.7855887522,Education - Other classroom,50000.0,100000.0,59.3921350878,27.2440878281,47.3984207362,64.1235242781,153.737403846,60.1180130969,UT
47.0,29.598876776,Retail - Uncategorized,10000.0,20000.0,113.200059343,29.8228234898,93.7019226102,124.013452689,166.820923933,110.997529461,UT
18.0,22.9925175974,Education - Elementary or middle school,20000.0,50000.0,52.6298502619,22.2323086276,31.2004880653,74.4046530583,93.5099233189,52.4820760095,UT
17.0,22.3108371988,Office - Uncategorized,200000.0,14500000.0,53.130644781,28.6669279783,41.6123573475,65.3773181207,116.17891791,59.0646729853,UT
31.0,22.2488224611,Retail - Uncategorized,20000.0,50000.0,50.9516312797,14.2996481295,46.4580263157,64.1612294882,90.0,54.7475264945,UT
20.0,52.752,Service - Post office or postal center,10000.0,20000.0,90.4270725389,22.5725907429,78.4724664385,104.443868935,141.056737589,92.6120455186,UT
87.0,18.3935831439,Education - Elementary or middle school,50000.0,100000.0,53.361718321,19.5376632589,45.8974296336,61.5095586614,168.72474073,54.8494456056,UT
28.0,93.0,Food Sales,100000.0,200000.0,111.5,13.6257614709,105.0,120.0,151.0,112.571428571,UT
42.0,20.1481552571,Office - Uncategorized,100000.0,200000.0,72.7919980617,30.7866403791,58.3676290844,82.4817884151,199.400870696,75.41187278,UT
18.0,16.2180160397,Commercial - Uncategorized,200000.0,14500000.0,39.8481230165,12.9654758235,26.7204875945,45.4625103879,61.9064143412,36.7659924975,UT
12.0,29.0,Retail - Uncategorized,100000.0,200000.0,47.2355032556,11.376223951,32.8495128224,53.5647316562,58.9045190212,44.6946108442,UT
29.0,31.6839579753,Retail - Uncategorized,50000.0,100000.0,39.9377635082,9.55667696082,36.1505477004,45.6829214006,69.0,42.6744119347,UT
10.0,30.4402745077,Grocery store or food market,20000.0,50000.0,241.5,98.6820204867,209.0,308.316665503,402.991387357,247.327855262,UT
48.0,16.1386130003,Single Family - Detached,2000.0,5000.0,40.5083143695,11.7527894422,33.4631124293,48.3445284311,66.9324765593,40.5958086625,UT
20.0,93.0,Food Sales,200000.0,14500000.0,110.0,6.94641141734,105.5,113.75,117.0,108.6,UT
25.0,17.6134122288,Office - Uncategorized,50000.0,100000.0,68.2907142764,73.6465408616,47.6431148519,91.6052136148,396.38,84.7383582867,UT
13.0,12.8344964707,Commercial - Uncategorized,100000.0,200000.0,23.0975523238,5.73713482211,21.2355883822,27.374623523,32.2783211112,23.6078307117,UT
23.0,22.3708945657,Education - Elementary or middle school,100000.0,200000.0,48.075806974,18.1997418678,34.8403433375,56.1102016911,103.21369757,48.5388114424,UT
0.0,,Education - College or university,1000.0,2000.0,,,,,,,UT
24.0,43.0028904875,Single Family - Detached,1000.0,2000.0,62.2705340744,22.1529518514,56.1574294874,78.398114579,129.266176705,69.9548020159,UT
12.0,34.4167935752,Retail - Big Box (> 50K sf),50000.0,100000.0,39.1337234797,3.1044062061,35.0548673265,39.9672366201,43.62394279,38.4455775183,UT
16.0,10.3115384615,Office - Uncategorized,20000.0,50000.0,53.0478140769,35.719947925,38.659612227,66.5694283691,167.064422329,56.3806499321,UT
57.0,2.96753963339,Food Service - Restaurant or cafeteria,2000.0,5000.0,517.098566438,164.119734352,396.310605516,636.379195117,809.274878077,520.076384964,UT
36.0,6.30727762803,Food Service - Uncategorized,1000.0,2000.0,288.724131944,76.1055727624,249.025591957,328.132856538,423.87672956,283.699070665,UT
42.0,35.3666666667,Service - Post office or postal center,20000.0,50000.0,62.614893617,38.9833649775,50.2088133641,85.377239229,192.110047847,74.9445935448,VA
153.0,35.2918731099,Education - Other classroom,50000.0,100000.0,53.9648053874,10.3174138012,47.2780126268,60.2225929497,104.904371585,54.622914064,VA
143.0,41.9111922486,Retail - Uncategorized,10000.0,20000.0,105.161796043,31.1184698743,89.2605422233,129.693261115,209.920906026,108.544446238,VA
33.0,160.523410853,Food Service - Uncategorized,2000.0,5000.0,228.215364696,46.2797236128,205.791408669,263.163,378.550940144,236.718047163,VA
239.0,15.6995210728,Office - Uncategorized,200000.0,14500000.0,67.7349047199,50.0913385139,55.8545716411,81.9108569134,477.86,77.0794356141,VA
142.0,4.18691564595,Commercial - Uncategorized,200000.0,14500000.0,35.0759567658,19.0114754243,28.440304662,41.9720198814,143.37943894,38.1419252283,VA
0.0,,Single Family - Uncategorized,1000.0,2000.0,,,,,,,VA
85.0,5.73751325076,Retail - Uncategorized,20000.0,50000.0,57.2284776303,16.9636598239,46.0967184564,71.0,93.0,58.0830671609,VA
74.0,8.16875,Service - Post office or postal center,10000.0,20000.0,72.80321489,46.5931556751,55.6911662011,96.9077282728,343.339285714,81.1133315255,VA
190.0,19.8683919366,Education - Elementary or middle school,50000.0,100000.0,50.1519306654,16.1409918523,42.8443061768,57.1936223213,142.366110544,52.1463589415,VA
60.0,63.0,Food Sales,100000.0,200000.0,116.0,15.3609674837,106.75,124.25,160.0,115.8,VA
40.0,52.2963773079,Office - Bank or other financial,2000.0,5000.0,101.86011421,31.4302500678,81.4025498125,114.983721731,190.104323374,101.856439192,VA
44.0,47.8,Retail - Uncategorized,2000.0,5000.0,96.4,67.8728018638,78.275,132.35,445.6,113.866250854,VA
122.0,165.804790419,Food Service - Uncategorized,1000.0,2000.0,296.119851974,53.7696805392,263.373956044,331.266244405,527.96129924,298.191011837,VA
10.0,20.8,Education - College or university,20000.0,50000.0,119.29,79.6523061255,76.02,200.1975,254.52,135.166,VA
73.0,25.0,Retail - Uncategorized,50000.0,100000.0,42.7457841452,10.5413696461,38.2419244249,50.1539259185,85.0,45.3121310824,VA
109.0,2.95906973678,Single Family - Detached,2000.0,5000.0,29.1129598022,12.6141082736,20.5754795737,38.6420949708,65.6695324872,30.2017043084,VA
142.0,23.3,Office - Uncategorized,50000.0,100000.0,60.5631302394,86.5982441679,50.7901655851,80.5572198036,459.888172219,94.4866541449,VA
41.0,18.5491661618,Commercial - Uncategorized,100000.0,200000.0,32.7650449631,12.4194711151,30.2721270743,36.1145363237,96.0942123515,34.9665406548,VA
228.0,14.2510204825,Office - Uncategorized,100000.0,200000.0,68.4992751052,54.6298787986,55.9088513072,81.5200004599,332.731830514,82.4639216361,VA
37.0,10.94,Lodging - Dormitory or fraternity/sorority,5000.0,10000.0,78.84,26.7656247343,69.33,92.42,146.21,75.6678378378,VA
42.0,5.4575544159,Single Family - Detached,1000.0,2000.0,41.0454204412,24.4126072432,28.153117328,53.4392285343,148.619308256,44.2661828749,VA
54.0,4.81251797751,Office - Uncategorized,20000.0,50000.0,59.1890375844,120.068787143,47.4508968066,71.05754434,919.715231788,78.0146619363,VA
43.0,34.4444335459,Education - Other classroom,100000.0,200000.0,51.9526999085,9.4213757924,43.2922408744,58.8484407058,70.5984972814,51.4289925853,VA
57.0,21.1210041817,Retail - Uncategorized,100000.0,200000.0,52.2096302789,17.8842877705,34.5206031724,64.313138922,95.6173983732,51.4781192967,VA
269.0,4.852196821,Multifamily - Uncategorized,10000.0,20000.0,31.34183935,20.6928143384,26.14895198,38.5486119,179.9685896,36.1717223326,WA
83.0,11.4085091967,Commercial - Uncategorized,50000.0,100000.0,52.1178133836,65.3534800726,34.1767751164,92.3586968605,421.835466179,73.1904308435,WA
65.0,17.9877599118,Education - Other classroom,50000.0,100000.0,35.8494731305,9.8631065536,31.6834639875,41.3583589708,71.0106793892,37.9996437071,WA
133.0,8.272779266,Retail - Uncategorized,10000.0,20000.0,101.919363952,61.1759117671,88.4061667608,120.500263534,726.519295,106.390611824,WA
65.0,9.85300915265,Mixed Use - Commercial and Residential,20000.0,50000.0,52.0368337087,26.6652979103,33.426096768,73.6070675651,123.119242647,54.8364551128,WA
106.0,2.200212914,Multifamily - Uncategorized,100000.0,200000.0,28.8728385065,22.455704671,19.5722787614,43.4533272791,119.848756294,34.1933341241,WA
162.0,8.12356575463,Office - Uncategorized,200000.0,14500000.0,54.211180348,20.6924753586,42.3112143529,64.5759564558,188.630971144,54.8330179372,WA
108.0,8.672118906,Multifamily - Uncategorized,5000.0,10000.0,32.44503851,19.621208366,27.314495575,37.85239874,157.5126113,36.3955863062,WA
110.0,12.71370128,Mixed Use - Predominantly Residential,20000.0,50000.0,33.6469371374,20.503986381,25.567535432,44.9295879212,142.098060797,38.6152241187,WA
192.0,1.4585992954,Commercial - Uncategorized,20000.0,50000.0,51.768583424,65.9375342037,35.9128151418,75.5034098468,567.837293596,67.9925263564,WA
141.0,4.0,Retail - Uncategorized,20000.0,50000.0,49.2897590385,34.1984624168,41.9166118166,64.0395723677,234.1273951,57.1146512333,WA
78.0,19.2347966084,Education - Elementary or middle school,50000.0,100000.0,40.2545558788,10.4367664848,32.8230253861,46.6928906314,80.1326329885,40.46538568,WA
160.0,6.68113670369,Office - Uncategorized,100000.0,200000.0,55.6566089784,41.5864049825,46.0251453146,71.8554373546,410.749813591,65.5346789357,WA
241.0,1.411592769,Multifamily - Uncategorized,50000.0,100000.0,32.9264056533,19.8253256553,26.0557099337,47.1900116961,113.95731974,39.0419169486,WA
85.0,1.598476327,Mixed Use - Predominantly Residential,50000.0,100000.0,35.0639256954,19.2971501406,28.3189287032,44.4434951142,127.267930566,37.9315321613,WA
93.0,10.2217759814,Commercial - Uncategorized,200000.0,14500000.0,34.5517391101,75.6378801994,27.3315606856,45.6459373581,685.078010088,50.788084825,WA
75.0,7.411750681,Retail - Uncategorized,50000.0,100000.0,41.9236766868,39.4293425573,35.2549424955,58.6520184898,234.20495,54.7756119584,WA
163.0,1.42161986209,Office - Uncategorized,50000.0,100000.0,59.4406134075,69.1523110255,44.9613449109,76.4327850212,797.005913661,71.1132474023,WA
918.0,4.18953798283,Multifamily - Uncategorized,20000.0,50000.0,29.784706812,24.4361703976,23.9624207439,37.6721338435,308.375803556,35.3330516978,WA
46.0,113.625524476,Food Service - Uncategorized,2000.0,5000.0,248.955642857,55.7100927311,209.360995283,277.592474638,405.075,246.844187693,WA
78.0,1.951262224,5+ Unit Building,5000.0,10000.0,31.697967835,16.3546719211,25.7182765125,36.623405635,122.5080951,34.0393421901,WA
71.0,21.0,Retail - Uncategorized,100000.0,200000.0,51.0970398496,28.9946554268,35.896991477,63.206938626,152.577748319,56.9341356624,WA
190.0,5.89798140741,Office - Uncategorized,20000.0,50000.0,55.0785482017,38.7955789458,38.9539921491,78.014002301,248.66025641,63.6506912413,WA
107.0,1.12216637728,Warehouse - Non-refrigerated,20000.0,50000.0,22.9469330447,54.8631278874,11.2774845802,47.8710257827,518.03,37.8962796026,WA
232.0,10.5125368732,Food Service - Uncategorized,1000.0,2000.0,291.097946341,66.0541380008,258.159989039,333.277334802,544.3075,299.158493605,WA
32.0,38.4141176471,Service - Post office or postal center,20000.0,50000.0,71.4475769231,30.4532897646,56.4788000978,97.4580592105,150.366242038,79.6985501307,WI
67.0,36.0680091625,Single Family - Detached,0.0,1000.0,87.6097059549,37.412914596,63.3791345466,105.004075183,249.443952438,91.4589528321,WI
220.0,52.4,Retail - Uncategorized,10000.0,20000.0,124.996650037,21.183870858,114.056556778,141.464658521,194.946697929,127.712850417,WI
20.0,40.4513171717,Commercial - Unknown,2000.0,5000.0,152.480938409,292.234331834,99.5417351877,478.17992501,955.87554018,312.922425907,WI
36.0,32.6256995513,Office - Uncategorized,200000.0,14500000.0,76.5254805712,46.3414217777,65.8907367185,94.4635224984,257.061131811,90.6697872669,WI
77.0,7.16684468389,Residential - Other,2000.0,5000.0,53.5378093033,22.7534145949,38.5697051762,65.5232748289,149.450912797,53.6008049862,WI
586.0,20.2828227188,Single Family - Uncategorized,1000.0,2000.0,61.2695165094,23.9964351161,46.8163027051,76.7590588271,183.329778688,64.5067841014,WI
65.0,100.0,Food Sales,100000.0,200000.0,140.0,16.7517651194,131.0,151.0,181.0,139.815384615,WI
43.0,47.8615466879,Retail - Uncategorized,20000.0,50000.0,73.0,21.7004495927,60.4392249423,96.0,124.0,78.7187495775,WI
35.0,41.5721925134,Service - Post office or postal center,10000.0,20000.0,86.4568527919,24.7804685948,72.3144703749,97.9434065934,139.111940299,87.2768979142,WI
69.0,20.6455521557,Education - Elementary or middle school,50000.0,100000.0,44.4237158272,9.23126477212,38.2630338256,48.2974239164,69.3641472733,43.7794658657,WI
26.0,9.69736775631,Commercial - Unknown,10000.0,20000.0,37.8649997822,40.4365360048,28.9231944456,70.0416173772,175.304634796,54.7175724154,WI
28.0,30.2167874006,Office - Uncategorized,100000.0,200000.0,60.4814643691,23.3944810919,52.6101140377,78.5127833065,130.081980523,65.8485810286,WI
70.0,210.634245778,Food Service - Uncategorized,1000.0,2000.0,316.15657754,73.4261028197,297.329851322,352.498542977,766.268488977,333.049637736,WI
887.0,9.68859422788,Single Family - Uncategorized,2000.0,5000.0,42.7398649636,14.5956431973,34.8343190262,52.9248618957,128.781968269,44.7492317807,WI
67.0,31.806653384,Retail - Uncategorized,50000.0,100000.0,46.5723029604,11.3023625984,44.4328300203,53.4717146362,92.0,50.663529621,WI
503.0,1.14738589104,Single Family - Detached,2000.0,5000.0,46.2909778247,24.340637885,32.1985731209,59.9829760514,188.396643622,47.7509992043,WI
27.0,27.3430100191,Office - Uncategorized,50000.0,100000.0,54.4141709977,18.8419835381,49.961480126,66.1450146041,116.293251359,60.110919769,WI
24.0,5.70443489601,Service - Uncategorized,5000.0,10000.0,94.4004484017,33.5762466526,77.575949476,103.070897575,161.122766946,86.5808903152,WI
22.0,28.8331980329,Education - Elementary or middle school,100000.0,200000.0,47.411059373,9.35047855563,41.6689867651,53.5680585293,64.824724207,47.7109080358,WI
488.0,6.31603854902,Single Family - Detached,1000.0,2000.0,72.7169834107,28.9516254783,58.308616871,91.5434005923,234.250824052,75.6688570139,WI
33.0,39.7125784978,Retail - Big Box (> 50K sf),50000.0,100000.0,45.3356603627,7.9917100389,42.7318918865,49.7594593194,74.1939783906,47.7195349751,WI
50.0,35.333479437,Single Family - Uncategorized,0.0,1000.0,81.1589849522,31.9218945545,66.082554256,96.2038997622,240.515439629,82.8851721122,WI
47.0,28.0,Retail - Uncategorized,100000.0,200000.0,55.2987300136,15.3982068464,43.0482597594,66.7473156834,95.8945660516,56.2180495062,WI
32.0,2.34616846375,Single Family - Detached,5000.0,10000.0,22.6250641537,15.4583229628,16.6464405142,28.6666007049,78.0347412261,24.328927677,WI
0.0,,Service - Post office or postal center,20000.0,50000.0,,,,,,,WV
0.0,,Grocery store or food market,50000.0,100000.0,,,,,,,WV
18.0,46.0781536052,Retail - Uncategorized,10000.0,20000.0,100.594162463,27.1313139527,64.9942125572,108.824377153,133.967047184,90.463419779,WV
0.0,,Health Care - Inpatient,200000.0,14500000.0,,,,,,,WV
16.0,46.3218049572,Education - Elementary or middle school,20000.0,50000.0,62.9014519586,10.9857517902,55.8156231371,70.045793247,82.6576095627,63.8239038672,WV
0.0,,Commercial - Other,100000.0,200000.0,,,,,,,WV
0.0,,Retail - Uncategorized,20000.0,50000.0,,,,,,,WV
0.0,,Service - Post office or postal center,10000.0,20000.0,,,,,,,WV
0.0,,Education - Elementary or middle school,50000.0,100000.0,,,,,,,WV
21.0,83.0,Food Sales,100000.0,200000.0,122.0,15.0609871301,115.0,127.0,161.0,121.666666667,WV
0.0,,Food Service - Uncategorized,1000.0,2000.0,,,,,,,WV
11.0,27.8333333333,Service - Post office or postal center,2000.0,5000.0,78.7027027027,28.5410629583,41.5974025974,86.0503472222,111.9,66.5832697222,WV
12.0,36.0328851472,Retail - Uncategorized,50000.0,100000.0,41.7044299062,3.61582045061,40.640668595,44.1783542047,50.3902074264,42.3992097319,WV
25.0,16.21875,Service - Post office or postal center,5000.0,10000.0,66.0833333333,79.0550944649,55.4719101124,96.8933333333,441.983333333,85.2705856626,WV
13.0,5.85559232671,Single Family - Detached,2000.0,5000.0,35.928257905,41.3071899802,12.783295384,40.091759016,154.203576386,39.9267647363,WV
16.0,99.0,Food Sales,200000.0,14500000.0,113.5,19.0643646629,109.5,131.25,169.0,120.875,WV
0.0,,Office - Government,100000.0,200000.0,,,,,,,WV
0.0,,Office - Uncategorized,50000.0,100000.0,,,,,,,WV
0.0,,Residential - Other,0.0,1000.0,,,,,,,WV
0.0,,Service - Post office or postal center,1000.0,2000.0,,,,,,,WV
10.0,9.7917184616,Single Family - Detached,1000.0,2000.0,57.0432147051,143.040061014,24.3039925686,235.984857368,422.366318576,134.867607877,WV
0.0,,Retail - Big Box (> 50K sf),50000.0,100000.0,,,,,,,WV
0.0,,Office - Government,20000.0,50000.0,,,,,,,WV
0.0,,Office - Uncategorized,20000.0,50000.0,,,,,,,WV
0.0,,Retail - Uncategorized,100000.0,200000.0,,,,,,,WV
0.0,,Service - Post office or postal center,20000.0,50000.0,,,,,,,WY
0.0,,Multifamily - Uncategorized,10000.0,20000.0,,,,,,,WY
0.0,,Commercial - Uncategorized,50000.0,100000.0,,,,,,,WY
0.0,,Education - Uncategorized,50000.0,100000.0,,,,,,,WY
0.0,,Warehouse - Non-refrigerated,10000.0,20000.0,,,,,,,WY
0.0,,Health Care - Inpatient,200000.0,14500000.0,,,,,,,WY
0.0,,Education - Elementary or middle school,20000.0,50000.0,,,,,,,WY
10.0,50.3949044586,Service - Post office or postal center,10000.0,20000.0,107.587057011,49.1562900799,81.112178681,141.942268492,214.766990291,114.82229815,WY
0.0,,Office - Uncategorized,5000.0,10000.0,,,,,,,WY
0.0,,Food Sales,100000.0,200000.0,,,,,,,WY
0.0,,Food Service - Uncategorized,1000.0,2000.0,,,,,,,WY
0.0,,Retail - Uncategorized,100000.0,200000.0,,,,,,,WY
12.0,32.0,Retail - Uncategorized,50000.0,100000.0,48.7909599223,9.45789936172,41.0035081942,51.8591295924,65.3620510552,47.5298427281,WY
0.0,,Service - Post office or postal center,5000.0,10000.0,,,,,,,WY
14.0,23.1863337686,Retail - Uncategorized,10000.0,20000.0,110.969261494,40.0005802364,72.361694414,126.661457246,160.580747583,100.868025172,WY
0.0,,Commercial - Other,1000.0,2000.0,,,,,,,WY
0.0,,Food Sales,200000.0,14500000.0,,,,,,,WY
0.0,,Commercial - Other,20000.0,50000.0,,,,,,,WY
0.0,,Office - Uncategorized,50000.0,100000.0,,,,,,,WY
0.0,,Multifamily - Uncategorized,20000.0,50000.0,,,,,,,WY
0.0,,Education - Elementary or middle school,100000.0,200000.0,,,,,,,WY
0.0,,Commercial - Uncategorized,5000.0,10000.0,,,,,,,WY
10.0,43.2456143548,Office - Uncategorized,20000.0,50000.0,77.5519908366,52.166678043,52.7409642554,105.713452352,214.263374486,91.5907973144,WY
0.0,,Food Service - Restaurant or cafeteria,2000.0,5000.0,,,,,,,WY
0.0,,Office - Uncategorized,2000.0,5000.0,,,,,,,WY
